	N1260_1_1	N1261_1_1	N1262_1_1	N1263_1_1	N1264_1_1	N1265_1_1	N1266_1_1	N1267_1_1	N1268_1_1	N1269_1_1	N1270_1_1	N1271_2_2	N1272_2_2	N1273_2_2	N1274_2_2	N1275_1_1	N1276_1_1	N1277_1_1	N1279_2_2	N1280_2_2	N1282_2_2	N1283_2_2	N1284_2_2	N1285_1_1	N1286_2_2	N1287_1_1	N1288_2_2	N1290_2_2	N1291_2_2	N1292_2_2	N1293_2_2	N1294_2_2	N1295_1_1	N1296_1_1	N1297_2_2	N1298_2_2	N1299_2_2	N1300_2_2	N1301_2_2	N1302_2_2	N1307_1_1	N1308_1_1	N1309_2_2	CD6582_2_2	CD6584_1_1	CD6586_1_1	CD6591_2_2	CD6594_2_2	CD6595_1_1	CD6598_1_1	CD6601_1_1	CD6604_2_2	CD6608_2_2	CD6610_2_2	CD6620_1_1	CD6636_1_1	CD6643_1_1	CD6644_1_1	CD6645_1_1	CD6647_1_1	CD6649_1_1	CD6650_1_1	CD6651_1_1	CD6654_1_1	CD6657_1_1	CD6700_1_1	CD6703_1_1	CD6716_2_2	CD6722_1_1	CD6733_1_1	CD8049_2_2	CD8051_2_2	CD8059_2_2	CD8117_2_2	CD8118_2_2	CD8119_2_2	CD8122_2_2	CD8144_2_2	CD8145_1_1	CD8149_2_2	CD8185_2_2	CD8196_2_2	CD8197_2_2	CD8203_2_2	CD8211_2_2	CD8212_2_2	CD8234_2_2	CD8239_2_2	CD8243_2_2	CD8257_2_2	CD8264_2_2	CD8305_2_2	CD8313_2_2	CD8321_2_2	CD8330_2_2	CD8331_2_2	CD8350_2_2	CD8355_2_2	CD8367_2_2	CD8368_2_2	CD8376_2_2	CD8380_2_2
A67	2.719971128	1.106287418	2.097197756	2.323992603	0.819337011	1.193026068	2.683479392	2.670922423	2.243953597	2.30335783	2.154350032	1.344795454	0.587922307	0.935167233	1.695121791	1.815996533	2.848963786	5.670277325	1.920711437	1.227182169	2.262392615	2.231892476	1.641585853	1.607589277	0.872943317	3.063082945	1.060968194	2.595405834	0	1.304346612	0.820748059	1.236082132	0.706402137	0.847191594	0.343155626	2.371511994	0.802938855	0.482248673	0.833095791	0.728819875	1.938295506	0.846118723	0.121160782	0.103566195	0.977720698	2.484637795	0.171392291	1.728546271	3.521094745	0.654232506	1.940877442	0.537970555	1.012464731	0.654974445	0.803216838	1.263001798	2.248643735	0.786418784	0.164262435	0.914629475	0.582743847	0.487423985	0.23772044	0.246807334	0.315833933	0.123271598	2.678207285	0.095623114	3.255964225	0.196489804	1.249797034	2.114638395	0.38453644	0.388497303	0.657116185	1.115684204	0.625419167	1.114595887	0.724299297	1.428526348	0.219769898	0.424259665	0.337521456	0.597369557	0.574454842	0.510282794	1.726350496	0.274149778	0.495139224	1.997393942	0.571209499	0.734748857	0.914884428	0.203699188	1.726774284	0.052267134	0.861763645	1.084067718	0.890721392	0.948581229	0.298099544	0.343963816
A68	1.645142967	1.392627119	2.118580891	2.078752302	0.861695536	1.175899266	3.832519367	3.152459754	1.438993564	1.583555456	2.494458412	4.183970068	0.626668092	1.072572842	1.520598428	1.047468272	1.796109137	2.531371598	1.105523147	1.304222111	2.485379696	1.835975357	1.840451266	1.942294759	1.11905023	0.918834407	2.146015213	1.43060474	0.339196515	1.246293213	0.936493536	1.342145378	0.726638756	1.214270176	0.715071052	2.518608511	0.503666136	0.884364215	1.918855673	0.827500984	1.321587744	1.188765129	0.277375895	0.43056077	1.133396129	2.129746739	0.60904785	0.27310508	1.579223455	1.387549346	1.352061746	0.750855056	0.614373455	1.294117877	1.140496034	1.091762372	0.744786286	1.145261081	0.35037359	0.878862584	0.957384382	0.41727628	0.343047287	0.369488414	0.260791682	0.498893118	1.881330346	0.518149224	0.94791748	0.24613747	0.712272802	1.436589122	1.090424593	1.023563754	0.634847424	1.994140033	0.505150626	1.251716727	0.463499091	1.460996993	0.694035804	1.222600358	1.022313539	0.914615187	0.628269154	0.651981404	1.469116396	0.322272042	0.521341511	1.328818292	1.211771592	0.82657948	0.836208238	0.684363915	1.931182843	0.674923199	0.741715327	1.642949641	2.177967168	0.946425807	0.247188342	0.43495878
A69	2.069395893	1.828029895	1.757228171	2.201836233	1.944473022	2.259954946	1.233314441	2.048000232	1.593913215	1.668396517	2.086083664	1.66576354	1.325385691	1.238405281	1.790098117	1.280315446	1.736638376	3.008783652	1.060827774	1.196731611	2.250190529	2.808120863	1.592827095	1.379902531	1.021218854	1.900188859	1.448974253	1.160483874	1.344366163	1.214168548	2.403020984	1.561305181	0.958944637	0.916791383	0.922037929	1.633175582	1.477335492	1.167209325	1.638720858	1.295887769	1.249987735	1.094049907	0.605343708	0.646589515	0.96369555	1.708091145	0.979984244	0.306199933	1.057645884	1.382384164	0.932733832	0.862896095	0.940662785	1.406778242	1.153021217	0.998942132	1.173986218	0.86373767	0.856013927	1.194079612	1.058768395	0.752305467	0.546006441	0.953105827	0.69011807	0.656886517	1.956210941	1.147574978	0.957453653	0.663249391	1.22938343	0.846154525	1.180818247	0.778130005	0.835947611	0.951670593	0.831244475	0.566947367	0.809340006	1.578094438	1.623365838	0.917126453	0.967273225	0.740030423	0.989587567	0.670429218	0.908108737	0.81503933	0.870408882	1.284831626	0.933203642	0.914448015	0.649052066	1.158006572	1.235700351	0.829742991	1.314501373	1.375618548	1.451789612	0.740890574	0.925376746	0.867228085
A70	2.133415561	1.945486304	1.713561486	2.276242482	1.963421716	2.301238335	1.204756472	2.114104197	1.603696831	1.67529839	2.313684455	1.721896162	1.278851219	1.319466721	3.501403458	1.22144508	1.827278564	2.95311534	1.125859384	1.203004837	2.455475283	3.101222162	1.616183686	1.398413974	0.922152927	1.895354248	1.603687224	1.208912711	1.482361263	2.633768815	2.689543904	3.371246099	0.967608432	0.916934624	1.011272531	1.750718489	1.434640295	1.055174214	1.687673354	1.453448918	1.224088294	1.066973474	0.553136146	0.549763474	1.011765615	1.666869873	0.923231796	0.336182085	0.995524293	1.416731356	0.901543263	1.040541156	1.071288611	1.54674233	1.205473675	0.994499615	1.14577386	0.830463391	0.849809696	1.224102882	1.037497384	0.723759499	0.552313842	0.916994225	0.643150648	0.694024046	1.97740484	1.190241484	0.902600349	0.617993166	1.188422803	0.950093913	1.247891211	0.771559938	0.74013736	1.020222963	0.847403008	0.448909989	0.856095271	2.72611297	1.661124311	1.052021604	0.877025039	1.001064212	0.930032931	0.729428922	1.000130776	0.7593387	0.919360775	2.609562876	1.022432924	0.917450668	0.664443767	1.153935581	1.412998648	0.731977244	1.318583452	1.404673317	1.47498217	0.788564905	0.899363079	0.836291576
A71	2.068811807	4.473099906	3.23183014	2.101911512	2.715169731	3.852577029	1.616011133	5.201873458	1.594836968	1.641847753	17.83215722	3.53015506	0.670541274	1.471410005	2.355884941	1.595184901	1.273264149	3.343303307	1.879801132	2.08554376	3.022659744	3.193258656	1.979781569	1.965960644	2.500864901	1.1060492	1.744996192	1.137082703	0.494204232	1.674248773	1.584296101	0.362344092	1.376110621	1.312907626	2.001121611	2.976465119	2.26354509	0.835225079	1.57187468	2.821444748	1.629067398	1.833692179	0.842116806	1.181215961	0.925868927	1.270789618	1.391540976	0.598873568	2.169678017	1.726396886	1.894930061	0.501512919	0.704266546	1.247492059	1.015898302	0.848037175	0.244078064	1.09851708	0.375576449	0.742376483	0.558092221	0.289228191	0.590825082	0.680510894	0.738609245	2.324262559	1.291236394	3.537632172	1.418713592	0.637559846	0.563667198	0.946582962	1.864028737	1.656223532	1.090791712	0.615643991	1.34298318	0.401936711	0.838443854	0.547799322	0.753428734	0.594422376	0.553888816	0.337452575	0.793076829	0.603583664	0.831475213	0.801400632	0.969210654	1.55147509	2.169623019	0.689363488	0.787174544	0.580073083	1.566085097	0.488424535	0.962656407	2.289823479	3.094395355	0.610396328	0.559007077	1.059423434
A72	1.947173052	2.401627852	2.391608252	2.977568368	3.076259811	5.162626038	0.616847004	10.60549735	2.265046034	1.984820977	4.080383781	0.918169441	0.287694772	1.389100996	2.229763572	1.975195168	0.594779036	4.35376917	1.528229132	1.828244853	1.983646911	1.63441023	1.227742159	7.62226659	1.943982251	1.602176664	1.549936348	1.36319235	0.38908739	1.570765524	1.024206547	1.831832401	1.895070413	1.995198562	1.2453846	1.424419487	1.358552281	0.953305389	1.733910937	1.270230146	1.903958611	2.307778211	0.519118618	1.09906282	0.740048223	1.624491107	1.085660663	0.395461647	5.603209894	2.795261428	2.059468883	0.515319836	0.845107613	1.198290161	1.088191033	0.809852936	0.257654898	1.099969961	1.558725217	0.729080309	0.436472644	0.587124135	0.764132383	0.896257013	1.089034339	0.62501486	1.073806029	1.373140696	1.30575381	0.725651535	0.880282253	1.007201333	1.713594669	0.63888534	0.811947639	0.27301348	1.068172196	0.265143901	0.558636009	0.712313621	0.639910771	0.867319089	0.747008062	0.923886623	1.112546333	0.745799467	1.220619928	0.709275722	0.856899863	1.860458388	0.858612024	0.75133305	0.706410148	0.563474954	1.39956344	1.023917231	1.048205845	1.416047296	2.323993013	0.899832539	0.519160578	0.576919545
A73	1.988879587	2.842166917	1.893151996	3.097555787	2.782591266	2.359383065	1.726322925	2.666651472	2.010682862	1.837129249	2.921825949	1.521372745	1.230633067	1.249637749	1.322013308	1.261436215	2.180978482	3.258144627	1.221198876	1.109730357	1.836665035	2.30995431	1.295854668	1.871605608	0.982980499	1.65121665	2.483437447	1.377100499	1.170642931	1.678785852	2.111176579	1.636610909	1.233918429	1.244810979	1.003371326	1.772434337	1.123116557	1.552402622	1.494983324	1.665220344	1.380367926	1.413202222	0.54488306	0.531364949	0.823629285	1.62146312	0.71203326	0.204974166	1.035650981	1.424715942	0.945018567	1.203714624	0.89573749	1.014674277	1.394598091	1.037405638	0.718732202	0.789062669	0.717664337	1.190467918	0.85378285	0.842271381	0.751288889	0.57122312	0.665448721	0.730098226	1.372535508	0.820191494	1.00635671	0.607560459	1.061729154	0.82723926	0.752338663	0.771686036	0.567846387	1.300962935	0.580074573	0.414252118	0.868277123	1.754985337	2.620488918	0.77438161	0.581642288	0.929385323	0.9262373	0.622808597	1.415277485	0.757935402	0.555662424	2.484020793	0.945463437	0.892379548	0.530390522	1.535250138	1.237917622	1.314164379	1.046346301	1.981294702	0.939037581	0.826883055	0.74278101	0.760262654
A74	1.923970662	2.617483967	1.757344247	1.247315761	3.755771527	6.921736499	1.647094181	2.19121306	2.264672181	2.321759972	1.777822945	0.448565958	0.720184308	1.806691408	2.416590544	3.450570346	1.271575231	4.044237013	1.424709882	0.590657085	2.595299091	1.167726859	1.060140359	2.647229485	1.051349807	2.479113434	1.88108643	2.15576503	0.26963975	0.961833884	0.293165666	2.164091574	1.696006633	1.003719404	0.949726933	1.069728649	1.607090132	0.729736636	0.70177951	2.379722056	1.213318749	2.168962043	0.868405299	0.104048456	0.989039299	1.192911734	0.056740682	0.240421934	0.841634204	0.62650214	0.934796663	0.102802765	1.282192535	0.326784356	0.806553744	2.640126146	1.295243771	1.350966199	2.025827246	1.211489611	1.034410116	1.410936251	1.529833417	2.069625565	1.973960187	0.748731416	1.737457088	1.301671179	1.279120614	2.985523154	0.336202967	0.397062129	0.274613371	1.005367162	0.273691067	0.390593836	1.016321366	0.622460933	0.752947035	0.204734382	0.45135354	1.176886376	1.194091486	1.601853599	1.038297194	0.848379716	0.092168786	0.86603745	0.706055578	0.607640986	1.226744728	1.172029786	2.537740606	0.63023286	2.098715106	0.548858964	1.03148922	0.702225789	0.241975223	0.358412844	0.512167756	0.308044184
A75	2.786611646	4.632747365	2.996721411	2.580490155	5.714939229	4.83499374	0.812441402	2.520115718	1.476734653	1.372118959	3.918565694	2.587128562	2.618393121	1.348869376	1.523295189	0.680588978	1.79150264	2.044885899	0.583150486	0.891087258	1.11473273	2.873034513	2.818001354	3.334281073	0.83423681	1.749837496	2.493355395	2.379242569	3.605599342	2.728592667	2.393724713	1.430340849	1.50341828	0.898982653	0.707152214	1.279373282	0.764314058	1.760021768	1.334479009	1.509382496	1.687205096	1.278135334	1.059943878	0.97778042	1.152608109	2.897123414	1.613687038	0.225976386	0.613143032	1.123850701	0.404117353	0.831423853	0.600164168	1.439160353	3.428763602	1.312488896	0.559289362	1.175598824	0.664477181	1.287917563	1.145613331	0.877867621	0.415657311	1.70519304	0.226876525	0.498518697	1.342313303	0.887185761	1.016225459	0.365547287	1.099865451	0.318471017	1.613383722	1.480089659	3.675268965	0.306163939	0.398567539	0.493943314	0.616289939	8.974582754	0.770004066	0.839120382	0.861601589	1.123415484	0.594275987	0.551527411	2.124649572	0.911729441	0.525713648	0.809256768	0.902328715	0.964195585	1.463886038	1.455662247	3.237934973	0.81557998	0.655933657	1.869018994	1.15687915	1.001610055	1.173821557	1.596617564
A76	2.256267031	1.537344642	1.828439254	1.451849286	2.612714745	2.187463629	0.923506075	1.789934789	1.491366609	1.517986101	1.487674561	1.765734787	2.018798911	1.109752175	1.360811321	0.715406989	1.160750485	1.300963593	0.888555973	1.192078133	2.095965133	2.215405367	2.256818382	2.009959259	1.273023764	1.816835324	1.863859885	1.507776204	1.43491968	1.632386656	1.840785577	1.347755976	0.861386635	0.809329917	1.118047145	1.346854158	0.461716155	1.540115374	1.180969729	2.043534937	1.419124402	1.376392799	0.942806367	1.119253218	0.83877741	1.283845785	1.003863606	0.495101699	0.746612249	0.936905652	0.737982797	0.940508689	0.740339343	0.676582311	0.951870891	1.198290653	0.980940213	1.234897761	0.887200461	0.912268381	1.009339306	0.683059778	0.704128485	1.112366884	0.560583929	0.53166811	1.314847123	0.906617809	1.532611115	0.616247759	1.279794913	0.851898285	0.892060476	1.475626364	1.127244691	0.604174639	1.087958925	0.539089419	0.684313323	0.914240096	1.323861481	0.76430267	1.283865764	1.181926631	0.782724308	0.826598311	0.859321902	0.752178326	0.88974126	0.914852396	1.124296604	1.050625451	0.732931712	1.072728482	0.723778411	0.808283433	0.733402954	1.173900419	1.22386816	0.739414517	1.036739184	1.174444929
A77	2.037486928	1.872683255	2.665510941	2.969910875	5.323611279	3.052883073	1.261236536	2.960559656	1.532864464	2.038820925	3.474427853	1.335812388	1.396327839	1.648670602	1.126817508	0.987899943	1.81043949	2.676578429	1.49340515	1.20712664	1.913319611	2.021099035	1.289475274	2.109216306	1.631213326	1.20662275	2.41044035	1.212993248	2.063071495	1.524157395	1.504886518	1.603923696	2.211063861	1.243560995	1.148885995	1.688866369	0.969637479	1.635378867	1.452047237	1.319008246	1.767904271	1.718981164	0.611263602	0.662812083	1.065251389	1.80441246	0.553247333	0.23115179	1.282786871	1.265176653	0.810325977	1.027904643	0.587724482	0.896257892	1.409387244	0.746686902	0.770858003	0.811980818	0.808227363	1.247339563	1.204642817	0.688305381	0.617277128	1.552588586	0.309117423	0.511456417	1.297084901	1.125004147	1.10048279	0.628755199	0.92186671	1.015475937	1.415331424	1.147995018	0.752915749	0.569861234	0.757613175	0.34278077	0.453412528	1.137201993	0.710030315	0.786148008	0.823668238	1.490139814	0.655246234	0.498733202	0.668140522	1.136390928	0.418191148	1.052238906	1.038780368	0.832087353	0.752292614	0.999981262	0.999890736	0.436330748	1.332618463	0.787953836	1.139357925	0.487830044	0.831103664	0.57734298
A78	1.635736529	1.761501887	2.198207805	2.467135663	4.38526463	3.231594807	1.391376984	2.477957934	2.018336523	2.394460346	3.787231769	0.959480437	0.904270538	1.329184164	1.091521654	1.147832112	2.083207011	2.876197639	1.362230409	0.98201364	2.02300458	1.622462872	1.415174328	2.325293262	1.068134853	1.557093299	1.011280885	3.113780702	1.266790475	2.984014958	2.121637036	1.465438898	1.635215385	1.134918538	0.841843539	2.335161613	0.955286853	3.200940864	1.158035663	1.926579407	0.807213592	1.982278921	0.469173661	0.481360112	0.95343044	1.962923971	0.555097042	0.367170007	1.642899322	1.785769462	0.911807317	1.440850079	0.838628936	0.99406748	1.62592294	0.576184653	0.891943695	0.734404041	0.807110832	1.217632172	1.090856812	0.786131258	0.854937002	0.905813812	0.402249747	0.68040497	1.781723772	0.8705005	1.583283556	0.573676923	1.438159368	0.869815565	1.139367968	1.016580627	0.729501578	0.948862073	0.769717437	0.634014788	0.789347983	1.191396707	0.942718464	0.880291354	0.657776861	1.220677112	0.715180721	0.691041205	1.304679213	1.081124916	0.396684258	1.740038803	0.809227304	1.17745125	0.783479856	1.070713086	1.149528473	0.759000154	1.527632116	0.922551053	0.872732537	0.525322952	0.640041905	0.869138425
A79	2.046320754	1.924092291	1.995964767	1.794035998	1.88882092	4.507382889	1.052027347	2.794687238	2.212700753	1.691987981	2.876453248	0.857064185	1.616774463	1.879024102	2.853474057	1.064733611	0.845398654	1.734815992	1.407328997	1.349036986	3.916886286	2.136788877	0.929019044	1.468459745	0.814143319	1.362490657	1.50448877	1.987569891	0.855578117	1.528391541	0.893275574	1.273210663	1.454492113	0.997219626	1.923165716	1.28116715	3.220748423	1.341491359	1.428761111	1.601623593	1.248639234	1.605738806	1.297769219	1.042127541	0.585457489	0.754401051	0.925819606	0.7750205	0.727783442	0.885322709	0.98738124	0.384427926	0.766958651	1.334870141	0.425644078	0.734272503	0.826018091	0.775671551	0.771487085	0.885001623	0.646395473	1.034107367	0.541759998	1.591832799	0.992142257	0.588454892	1.883308489	1.420322994	0.467208606	1.760585708	0.443065066	0.501855893	1.59063762	0.687451375	0.903161894	0.132745819	1.095615654	0.369558278	0.610702555	0.23248202	0.691938104	1.193354658	1.215571232	1.130785605	1.105068999	0.426719811	0.539801935	0.957753797	0.835429899	0.651163457	0.696768555	0.290258602	1.187789962	0.74073159	0.667723105	0.738537339	0.617731094	0.727776228	1.42659392	0.824021708	1.085331682	1.130851248
A80	2.034898277	2.086123994	2.155619553	1.899938649	1.961223508	4.638206563	1.079639204	3.118232839	2.311006636	1.584257744	3.055230638	0.706913401	1.670241688	2.31727839	3.050174373	1.118487929	0.884290619	1.88079769	1.584619172	1.515780618	4.336050709	2.742065496	0.9352705	1.504872337	0.779370937	1.495413479	1.496641923	2.300119739	0.808265631	1.606646218	1.005056304	1.314127509	1.523160684	1.019026754	2.143829283	1.273526066	3.450863628	1.436352633	1.504711253	1.846111689	1.311110911	1.587031661	1.585628354	1.094193981	0.606257742	0.806359892	0.850482292	0.831866429	0.804864757	0.86441288	1.098413336	0.37175684	0.659854992	1.60777587	0.33225332	0.798158213	0.828557896	0.752735572	0.816079571	0.870434612	0.627951353	1.139707104	0.508509872	1.621638314	0.95191819	0.562186066	2.001327342	1.530301943	0.49215347	2.051285482	0.37865194	0.350103603	1.872449094	0.506331014	0.830095922	0.145408329	1.135380324	0.502943527	0.598446302	0.258792204	0.689484755	1.172754696	1.178531653	1.132700214	1.003962134	0.314296177	0.517260228	0.894855852	0.846962478	0.647608745	0.600631529	0.274217368	1.247140133	0.78390642	0.652538689	0.742143182	0.632026093	0.724369497	1.529460595	0.768486159	1.111959336	1.1783978
A81	1.700307054	1.293484891	1.991706828	1.874215062	1.66941781	1.82142689	1.485232624	2.695569404	1.635220917	1.31207241	1.946343146	1.986401954	1.249752801	1.279908834	1.353523111	2.421759704	1.333893977	2.258098074	1.355987944	1.223411469	1.552552431	2.054017047	1.250443511	1.592522901	1.146830648	1.359433848	1.304781875	1.670441453	1.246587833	1.37811599	1.372648944	1.250050374	1.058567097	1.450176971	1.481051464	2.127293557	1.267094676	0.986538531	1.008724733	1.829949721	1.30591334	1.150441023	1.184934328	1.208737598	1.2218839	1.173551821	0.824273154	0.638422814	1.673317344	1.785177295	1.318177668	0.824003959	1.260338626	1.055327451	0.945142684	0.848497181	1.095699157	0.903558342	0.991562899	0.779400038	1.559075425	1.109170011	0.670514632	1.111739861	0.571218792	0.600097626	1.391762866	1.036417711	1.059638677	1.09659694	1.07316899	0.370564652	0.978063894	0.550692305	0.689325727	0.534962851	1.035582539	0.654335863	0.947299645	0.425229856	1.10714853	1.094940834	1.046186889	1.820334591	0.844853636	1.083216532	1.025453938	0.9259964	0.769432974	1.69782061	0.906042498	0.761380141	0.719629439	0.804077081	1.343793683	1.082435244	1.22837042	1.220668943	1.240710024	0.933013706	0.747205642	0.922055863
A82	1.824574174	1.377642791	2.030140127	1.859268921	1.609833922	1.89808083	1.4870401	2.532216033	1.747244747	1.42843003	1.735930401	2.364776233	1.194573199	1.528528151	1.771755579	2.36345692	1.335976834	2.343198456	1.531954313	0.999936959	1.940607437	2.912740921	1.498027543	1.574610756	1.256045824	1.294952419	1.680409907	1.780150653	1.140665847	1.337504172	1.990133938	1.341478406	1.149952549	1.509165893	1.69787363	2.620457514	1.288801067	0.826328154	0.888348402	2.14154611	1.515046653	1.20929296	1.439499692	1.117457904	1.344347552	1.168244916	0.783646813	0.750786824	1.937705656	1.846650074	1.373535639	1.09057946	1.692713397	1.462571064	0.877060147	0.910496807	1.170268639	0.958222969	0.88726598	0.803163578	1.72365999	1.085551413	0.651401797	1.111588113	0.614495865	0.561809515	1.542970446	1.010311869	1.059875356	1.11671008	1.228605676	0.357895819	1.238101859	0.645439564	0.640978295	0.561936823	1.106226188	0.760942602	0.922984705	0.570310631	1.087550494	0.728382103	1.298799238	2.288509529	0.8556831	1.495821136	0.458934184	1.058313807	1.137370091	2.001040111	0.864669617	0.81911754	0.924096445	0.903598268	1.821165264	1.668449885	1.642198473	0.932627751	1.248162628	1.256874946	0.985569645	0.987372475
A83	1.464240729	1.060862408	2.132467088	2.234165954	1.773773538	2.150878313	1.215138802	2.213073127	2.735288382	1.771928279	0.927718311	1.339919891	1.963735632	2.16294089	1.742905374	1.278768879	0.827840897	1.862456172	1.547188274	1.419178944	1.276833946	1.70305136	0.849181077	1.520577167	1.238560853	0.724850489	1.542497022	2.656716171	0.867953024	2.454712757	0.794361335	1.3225874	1.689091635	1.288939857	1.67562426	1.675255124	3.403846728	2.241108794	1.089398601	1.849709716	0.932272625	1.822618567	1.646806911	1.059574898	0.863245781	0.608456925	0.89561544	0.997973893	1.72226422	1.238386104	1.412582055	0.527495274	1.077527819	0.673935468	0.755444414	1.189941134	1.00389615	0.93756113	1.226891899	1.025587955	1.058749648	0.918848746	0.60489938	0.999739818	0.830926041	0.524591242	1.472522211	1.221009363	0.583586286	1.915289336	0.699382648	0.306700987	1.358492672	0.641297334	0.570031453	0.271578567	0.972209623	0.296023025	0.543962077	0.38298945	0.920055549	1.180044104	1.168599365	1.850076822	0.811573305	0.647663115	0.765880062	0.993557179	0.777062489	1.600830042	0.520902572	0.479892863	1.275547047	0.799887826	1.209481377	0.641465294	0.888603376	1.327010623	1.260970828	0.915189277	1.07921017	0.927063504
