"N1260_1_1"	"N1261_1_1"	"N1262_1_1"	"N1263_1_1"	"N1264_1_1"	"N1265_1_1"	"N1266_1_1"	"N1267_1_1"	"N1268_1_1"	"N1269_1_1"	"N1270_1_1"	"N1271_2_2"	"N1272_2_2"	"N1273_2_2"	"N1274_2_2"	"N1275_1_1"	"N1276_1_1"	"N1277_1_1"	"N1279_2_2"	"N1280_2_2"	"N1282_2_2"	"N1283_2_2"	"N1284_2_2"	"N1285_1_1"	"N1286_2_2"	"N1287_1_1"	"N1288_2_2"	"N1290_2_2"	"N1291_2_2"	"N1292_2_2"	"N1293_2_2"	"N1294_2_2"	"N1295_1_1"	"N1296_1_1"	"N1297_2_2"	"N1298_2_2"	"N1299_2_2"	"N1300_2_2"	"N1301_2_2"	"N1302_2_2"	"N1307_1_1"	"N1308_1_1"	"N1309_2_2"	"CD6582_2_2"	"CD6584_1_1"	"CD6586_1_1"	"CD6591_2_2"	"CD6594_2_2"	"CD6595_1_1"	"CD6598_1_1"	"CD6601_1_1"	"CD6604_2_2"	"CD6608_2_2"	"CD6610_2_2"	"CD6620_1_1"	"CD6636_1_1"	"CD6643_1_1"	"CD6644_1_1"	"CD6645_1_1"	"CD6647_1_1"	"CD6649_1_1"	"CD6650_1_1"	"CD6651_1_1"	"CD6654_1_1"	"CD6657_1_1"	"CD6700_1_1"	"CD6703_1_1"	"CD6716_2_2"	"CD6722_1_1"	"CD6733_1_1"	"CD8049_2_2"	"CD8051_2_2"	"CD8059_2_2"	"CD8117_2_2"	"CD8118_2_2"	"CD8119_2_2"	"CD8122_2_2"	"CD8144_2_2"	"CD8145_1_1"	"CD8149_2_2"	"CD8185_2_2"	"CD8196_2_2"	"CD8197_2_2"	"CD8203_2_2"	"CD8211_2_2"	"CD8212_2_2"	"CD8234_2_2"	"CD8239_2_2"	"CD8243_2_2"	"CD8257_2_2"	"CD8264_2_2"	"CD8305_2_2"	"CD8313_2_2"	"CD8321_2_2"	"CD8330_2_2"	"CD8331_2_2"	"CD8350_2_2"	"CD8355_2_2"	"CD8367_2_2"	"CD8368_2_2"	"CD8376_2_2"	"CD8380_2_2"
"N1309_2_2"	24.351952452377	46.3952597481233	29.8241472101362	22.9355538931781	504.568136186437	24.5216409570608	26.1342808999089	24.7179019154975	38.1441522487163	29.0799387392082	29.138221692439	23.083709154157	18.9216952211194	34.2537938684798	24.6854409843869	15.9630207314899	21.2952688169276	53.6114854132065	18.5045891772402	19.460835355452	34.8020187290316	27.3737045637848	25.8405127680347	22.3310446260769	26.2741027411722	19.5299481551237	26.8202323212472	36.2946575108831	70.4564715745494	19.5319134017865	22.9773442336069	28.8042431694002	26.7011111262648	24.1384508931357	13.5688282503418	24.126352665306	29.5064106825956	22.5166656676058	16.9240443583708	50.4784653636987	594.03671427487	821.319490959837	0	42.6215941374062	21.4601623979049	55.639485420778	41.1576693096443	34.0345836398153	28.9812506927285	32.2605638968126	35.2460904644469	15.4242542254059	21.2585691890192	37.4784262484786	36.0408279882233	27.417340075174	29.5902136404237	37.0153689438764	32.0223071249449	23.3815797344957	29.6623296613319	16.2859654391891	716.985699096918	24.7909661765219	15.168761179326	33.2007838477706	27.7898762661312	44.9159510127014	40.064711779585	25.3287002190865	27.0473851648778	32.8542771296688	38.8419867343619	26.9841673986794	41.7945920090309	18.665142053472	67.3976180333908	29.5632818228206	96.8323281476002	27.9226695063686	82.7129834625787	43.0320188421899	25.629157362891	45.9074823304373	22.199991437453	35.777251952431	21.1545017412708	49.5640117454335	37.283940236545	38.6814742737374	33.8653973457526	36.689993223744	21.9225454497477	19.1715170885365	38.9614442532717	26.9382043191272	70.2085806794574	46.3582787246132	127.526528432437	18.3334422229651	39.8500996890538	39.250370515638
"CD6582_2_2"	47.653758964803	60.0447047229371	50.4575741623827	47.7990523186721	506.260527326608	47.8944294324524	47.9150310258019	48.7920981017392	56.8128838056368	49.8662090481441	49.3934904156112	47.2618910281197	46.5359199255653	55.0923062807297	48.2108021828465	45.5298654734048	46.8041246691832	68.0527664721932	44.8325090575354	44.6884028928914	55.6102243779403	49.9439506337008	48.5496484028647	46.0316309333172	48.9016800152339	44.6541703613479	48.8775443138427	53.6022725639625	81.4237753535999	43.7883748294443	47.2702128770346	48.8676009246514	48.4558222086452	46.8002527997204	43.9857670939835	46.900433392096	51.038085015784	44.9313558286039	43.1815085548196	64.3148941567042	595.326125490631	822.314474630227	42.6215941374062	0	44.1496882361	59.5864089612873	40.4585833110651	49.7787788438461	41.7875348715719	34.508823579116	49.2804265191291	40.0384080777208	33.2526086538332	41.6941860744704	42.9019622907928	39.2042718831074	40.807759285188	36.5570740117779	44.4266488177948	43.0935550400823	40.2966524391447	42.6820296236816	716.792406794094	39.2327625736731	42.0862330105056	43.5162502786779	37.7759398164467	37.4503786395871	54.7613570209368	47.6312656957322	36.3810967581808	36.1696535799324	41.171822190977	47.001764506585	37.7600660390807	44.7386857873039	76.9722164494969	44.78509538256	102.35018220923	45.110772788286	74.9404124052353	38.8061656578167	28.8440900810792	39.3517590626955	37.7079423469753	47.7394282508034	40.6759414322753	57.4363415985783	43.9574750451419	50.4831282839103	51.3000098619297	38.5393422320489	40.5470214189156	44.0977776689734	48.6122265954405	44.8135699210255	74.1591196334248	42.6129161536705	123.758363553289	41.2047809782787	43.2137955820907	43.2805147907095
"CD6584_1_1"	29.6955696693503	49.7416058549164	31.4878537490213	28.6221505910887	504.582891776635	27.6749218774465	27.8849712780953	28.5756899912224	41.2294567092711	28.2029008175761	32.9824518073557	24.2349864762081	27.8947097664607	37.2552167205817	30.9154199343066	20.201647979414	22.2655240975436	42.846218249973	21.7628440992783	24.5044848846593	29.9083451430565	27.8976792199938	30.3100956440143	23.3061449587325	31.4395344032008	23.7871503132066	29.8791432737011	35.9680427802441	73.042712104897	24.7119214063088	27.7071790827582	32.1791864354554	29.8869680555285	27.8584224299441	20.8543443374112	27.3504913505757	31.8452629595719	27.3782728938579	22.6697345440483	51.7345394297308	594.071388947697	821.429240477498	21.4601623979049	44.1496882361	0	57.1827845482699	42.2589793977453	35.1609926136178	30.038655849519	28.2656227957357	37.797721901007	22.2443427972079	24.8087049716324	38.3053388970066	38.5782217766847	27.7613276943014	32.6495791372428	38.5819645611785	35.5341033037155	27.8389327739306	31.4753956383128	22.5902488485922	717.074008188758	29.7655082025126	21.4502493519077	35.8091181174416	29.117070108833	45.0967489331143	42.9409212146444	22.2851178307818	30.1357278982865	33.7493800340246	41.9333887531069	32.17022130476	42.3335037827627	23.736323592093	69.0949985028139	33.0904353914399	97.6700525618527	31.4804467270426	83.2031348638708	43.9795742720478	28.1141907111923	46.8530792800915	26.1207236455613	32.354104985716	25.5002671638889	51.3141832492569	40.5278546562615	39.1255481217405	37.6916603405629	37.4886469937241	26.4892251709195	25.1050626379555	42.457423834665	31.0115360750029	71.2479755556647	47.7188313191354	127.57769286603	23.6065612474383	42.1864735841375	40.7229210565611
"CD6586_1_1"	55.5335963509599	71.6732746841527	57.8341230962318	55.5022166758671	507.055374062672	59.6759464337093	57.6087997353791	58.5759444863035	63.2274813225405	56.982169627525	60.0174448182319	57.2703195996147	57.9906916169257	64.3089079352485	56.0105566572426	56.4337209500293	57.4838928695063	72.5977030280875	56.55714972738	57.4119650089494	65.7284270380288	59.7964730325727	55.3851459786706	58.1862858233555	60.3395439238863	55.9960596646097	56.9327610350008	60.9792380047789	89.7669636466046	57.139225060397	55.1134272109199	57.4675289305109	56.356242572166	55.0875604266213	56.1411766315884	58.7443996791624	62.2535868185417	57.7837981173542	56.6719015997953	71.9412422018022	596.308315077553	823.102877218613	55.639485420778	59.5864089612873	57.1827845482699	0	59.5384141262953	59.9298087907466	46.3916351041403	52.5204693342655	57.8612110130237	54.3654364787107	52.3414060865258	57.8218461471305	55.0980750577786	53.2609903230953	54.4522068594556	54.3781909669661	55.7845672869094	52.522493774744	53.1793970630327	55.4075386262824	717.867542516657	53.2361233247495	54.9126253355814	56.997683968822	52.79755413642	59.9715338594253	62.9075417979379	57.5192303057487	52.3352748790612	54.2553872440962	56.9522045864307	59.3271533408731	56.1451942407911	56.8284428741145	84.6216960769846	56.5413676090011	59.2403196774261	52.7584262103209	88.2909703376112	56.2600843480982	52.1696224943218	57.5217440657784	53.7286791908153	61.8303413843534	54.6579462940672	67.6885880492395	58.6448837150448	58.7231074924189	62.3835938762114	54.1739048052658	53.2851145246386	46.0943441504168	61.2061720573502	58.0297382771086	82.0939574176898	58.5808129257337	129.239518975238	53.3482375564874	58.2093098817469	56.2348944712938
"CD6591_2_2"	45.1203322597444	58.0509500610549	47.3944212803647	45.2726644717203	505.979901823219	44.1528724174716	43.541650574594	46.0464668953268	54.3071909211725	47.0035545518336	46.2088400757034	42.9410569899872	42.0241617614249	51.3086704574092	45.6407734818946	43.1566602682207	43.9353797183709	64.8010035294975	41.5124739647979	40.0510989497857	53.1740493012551	43.0527226466232	43.3076631087597	43.4262361276578	47.1355271964991	40.8023985616095	45.1522428032315	46.7101527564872	79.9752048985069	39.9054506405887	44.7908667728651	45.7283000014437	46.04559871512	43.8518626932585	41.3545865517343	41.1791822385407	46.834191354913	42.1095750288334	40.3180962426157	60.7795168003995	595.044174612886	822.150347006797	41.1576693096443	40.4585833110651	42.2589793977453	59.5384141262953	0	47.7982326305538	39.645358454466	33.7100711005681	43.5719647947877	38.4955082661094	28.8337195539172	21.3675733476715	36.8773958162153	33.4683869948032	30.3181456785719	33.6452952550521	36.8815016712706	42.6099480198071	33.6494616274513	39.8297302378587	717.061143759108	34.046629838905	38.8452864507761	43.7313298288692	33.0838734578812	27.7689678215019	52.5016045795443	44.5545967427613	31.1569679935868	28.4007591438863	39.9090168970892	43.8867873543081	27.1683098342669	40.3941598382107	74.5423241974491	39.3342712213443	101.90384156132	41.629654195259	77.5874275875841	38.5061243929444	36.8448165456621	33.256876542801	31.5913289330048	43.0159690661973	40.2358070621311	54.7494822783431	34.5887962957465	47.0996553442208	50.59330074267	34.8751222547093	37.5686526523671	41.8704355518926	43.8342254779886	39.6752153925436	68.458961000579	35.8698946328194	122.605051379139	37.847082175699	44.562745758199	34.4467753881435
"CD6594_2_2"	38.784692694385	54.9166046772254	42.5878555732412	33.6413696450873	504.753286198645	38.2752325557669	38.8619640157544	40.585681944976	49.4267114213982	40.2729632787543	42.5265737398108	36.515677038461	37.1637349990467	46.0707469226153	39.985394356905	35.1310345407581	36.2118057066509	60.4811143988155	33.9408228139046	34.9616934924893	46.6914335516869	41.8175066097803	39.5083315046859	36.8970709271059	40.0404237480319	34.6254652958848	40.3140246942124	43.5945299196057	76.6817531581883	35.4469824066342	38.7767774443447	40.0371319870759	42.3829724658744	37.9515309070889	33.4643856772355	37.9044135899661	43.534118895758	36.1533534964025	33.7261005940007	58.1827649900756	593.944549765763	821.064383079073	34.0345836398153	49.7787788438461	35.1609926136178	59.9298087907466	47.7982326305538	0	37.3749347275407	38.1128618607066	40.6594246869459	32.2633615155944	33.5719940011431	43.3196525334662	41.515634538586	40.2278673875794	37.4328012122422	44.7922988674781	41.5009098191654	36.5000481208622	38.5808358622714	33.0819657826254	716.416280402437	33.5496426894792	31.6422793223625	40.8373029459899	36.5520693390779	51.4254416344985	47.3089496645845	38.6924977731026	38.4609560369781	41.9914891012498	44.2769825002827	34.6711069764026	51.4588939193712	33.3230486770042	71.7730933708718	38.7039338791917	100.56371906219	38.6417012170353	103.629658006991	48.6287825259784	35.0024045657527	51.3060445958924	33.4928228222425	24.2570764433078	32.6811747395317	52.4310629536449	48.9747895723217	47.1829032536374	44.621487359057	41.3356336575324	32.8335269410846	34.5366277181366	62.6638624623883	37.053259014095	47.2876932915882	50.516933779324	128.676868839541	29.9201430613932	59.000522770876	41.2170309819528
"CD6595_1_1"	26.5691928219881	53.8400482614558	29.8184417363006	26.1074879414209	503.843173638487	34.4252161006054	33.8026526827575	32.9674991067051	40.1877774285437	28.3316634915629	36.8198382119298	31.6099846532078	34.0324904156106	44.579794709449	27.6402125144525	29.6042954957015	31.8561170652265	50.7781523836277	30.1751156187019	31.2338208088469	41.7652377376636	35.506177759482	26.770834086992	31.6084351017454	37.0779639264162	31.4517494848115	28.8122956143046	40.0161303435289	76.3765136300138	31.3765916685967	26.4427293664183	31.1211482256913	26.402500835648	27.0478434464262	29.0307726252309	33.718740535113	40.7700685482061	33.8316170401356	30.322788627719	52.567007619715	593.778012794146	820.950137612643	28.9812506927285	41.7875348715719	30.038655849519	46.3916351041403	39.645358454466	37.3749347275407	0	28.272567440692	34.0971188435001	28.9699013787828	25.3089232122874	34.7761240386271	31.1369208481893	27.2940379032787	28.8080737959682	33.265150369115	31.1540955660185	22.3379871715276	27.3360254255488	29.5236896832491	716.260843954949	24.3103255099912	28.17855060141	37.6971852521478	25.6647156306715	41.957340753996	45.5745068136281	34.3247991242862	29.1340814255518	31.1387391019075	39.7548936170007	37.2374879231471	37.9894370721445	30.389995426533	71.0031934020671	35.4582654337723	94.7020553648209	35.4610596803476	79.193281266185	40.9129505225504	28.0947658396981	40.5339089326208	25.7810435343133	39.2472093549508	30.84029248865	52.1886898853493	36.197028129013	36.7624266299442	41.4694855735575	29.2723187931088	29.8450943520763	28.82829382356	41.5697697550889	35.8145769098977	67.030348116351	42.4360587998793	121.632791599386	24.636384874831	39.5450878340734	31.5493590034
"CD6598_1_1"	37.2482624952748	53.7397003813593	38.7780894686508	36.4466412722503	504.212748911133	36.1814495201171	34.4215835892816	36.681390554654	47.9978457732311	37.0897977057878	38.7936947642716	34.0358613186956	36.6155576565623	44.7357986564933	38.2261861598232	32.4388156001788	34.0842241318513	52.8500667407153	31.5871314998937	33.8256182393421	41.3672435570121	37.1459666649427	37.880866147192	33.2009116288286	39.5878287305276	32.3247520073893	37.5852960517092	41.887596718919	76.3371816157986	33.5190969904389	36.1430996746981	38.265115333403	37.9574292868551	36.0596389779143	32.0824415410676	35.2591725385484	41.1099038032729	35.6177139949486	32.0433051496283	56.5383436283046	593.525131846449	820.776524320432	32.2605638968126	34.508823579116	28.2656227957357	52.5204693342655	33.7100711005681	38.1128618607066	28.272567440692	0	33.4084057575845	29.6820808269592	22.7603636461775	29.161897930852	28.9003168160823	27.4019864204213	26.1519629517778	26.4638218629335	34.8447972993614	33.2565961082608	25.653272434567	30.8324251548315	715.784121649134	27.0461988268553	29.921991674924	34.6764920299751	23.6123425375903	34.2758306062315	44.0811564807095	31.798140732816	26.3476052101874	29.8644569121734	34.9824467256151	35.0580571593139	28.3531097867951	33.418405043951	70.9730306120639	33.8785378399261	98.0878828180839	36.8262922726841	75.3350653940468	32.1368964896449	23.5596413944779	30.3037638121781	26.0176852891234	35.5711163748845	29.8809670204063	51.4959109228755	36.2773783525055	40.8852425491069	43.454862748965	26.3559880669406	27.5325974255142	33.9251813636118	42.3865753512761	32.4364414708422	68.442380381933	37.4983895934315	122.035260190489	28.5931046185166	39.0697025075216	29.7168252663981
"CD6601_1_1"	39.4094399234166	56.2640398580484	42.7424924026346	38.9601418780649	505.601771172739	39.5241556114931	37.6959520554854	40.5337597281807	50.0363089750203	41.9790746290329	41.9042772704742	39.5369431955751	38.8299052657486	48.2902110062515	41.115462191134	37.1955341960644	38.4585985730116	62.3574402880279	35.6025261118866	36.0690818261518	49.2306371837059	41.2195354845996	40.1594023394034	37.6632259034193	42.7434739428231	35.8951194164278	41.4199675519978	43.857290516291	78.3167589225216	36.0734855125422	39.5452992203312	41.386153654936	40.9064312370618	38.9633174452834	35.1649202233588	38.3080117604124	45.7782637780816	37.7522007395066	35.3837736577638	59.2132039625522	594.832632379493	821.907174061942	35.2460904644469	49.2804265191291	37.797721901007	57.8612110130237	43.5719647947877	40.6594246869459	34.0971188435001	33.4084057575845	0	34.7791177118421	32.1291654095785	39.4055614441718	30.6120353185079	37.8713822449431	27.0422747090973	34.7733051982858	40.4413323736828	37.2074012688222	32.1779845021869	33.7027911309225	717.39607502359	29.3843216740732	33.2612902412664	39.7840768822664	24.1696543839408	49.0979443278557	47.7926929299726	41.1567576955372	36.1090543380885	40.8956886643949	44.2595233302991	39.1253899228562	43.8581899742668	35.3660768746887	71.3906864907873	38.4378378042513	100.362925536598	40.636320955638	83.6774502730894	46.5344232281554	36.1977264564273	49.0655604012174	32.0597678303804	45.4459159897216	36.0136019071695	57.5222975884217	43.1964385621883	48.7760469414209	46.1935835327786	32.5234337411255	33.5724145024461	36.81392970958	48.5466493820515	37.7352271484076	72.1425089639403	48.2783580498692	127.448493645074	29.9826486437518	46.0920393793575	32.0678617819292
"CD6604_2_2"	25.5949189457206	46.6767047836826	30.4048384828979	25.8614677626943	503.999682753099	27.2115963577946	25.8415678943965	28.6739713160628	39.3290372298384	29.3983244221458	31.6540565643711	25.2945387654678	22.1939735399003	36.9727536675525	27.3672847590513	21.2091213264051	21.6959374672886	55.3927350498833	18.8731142326272	20.1817911695741	38.2764078547671	29.0595437393647	25.3719946348482	23.0918029139031	27.3395248985609	19.2318957580305	27.2288732361441	36.1967442166333	70.8439734750596	19.0393659971066	24.1075254626189	27.8896514052056	26.6308309629142	23.7204121810864	16.9176136669952	24.5413762198788	33.3869422040147	22.0113562045676	16.7653820948435	50.1562416348395	593.320144096481	820.609999040713	15.4242542254059	40.0384080777208	22.2443427972079	54.3654364787107	38.4955082661094	32.2633615155944	28.9699013787828	29.6820808269592	34.7791177118421	0	18.3750011455448	34.8938826934576	33.4152638876248	25.1565980862716	29.586456014488	34.4778308178259	29.9330113063464	22.5232807497025	27.4915193185607	15.5908100190327	715.948971757395	25.2037649653142	14.2751104552608	29.9685008985641	27.1706338598371	41.799404040223	38.6454413398819	27.868166099834	22.5535797688283	29.8683066483254	34.6270695976288	24.4591709470069	38.4327320549775	17.6106194302512	66.4931544561036	26.4218770355564	95.5693280187749	24.9436901447675	80.7946177462497	39.433026738371	22.8592269389454	42.238025945763	19.8741131768316	35.3592676767488	16.131989666905	47.2907041514191	35.3036353103986	37.3537595993202	34.0500618943834	34.1821814339644	19.5922958061983	18.226414821464	38.976302976647	23.2311866245768	69.0604992022497	43.4970139244584	126.347621284056	16.9719422639063	38.3278788568741	36.9645509783745
"CD6608_2_2"	29.5792870487426	48.8758830448653	34.1076502742896	29.4647770394318	504.888258244716	29.9870516629808	28.6837090395758	31.5651571912488	42.6694363958748	32.3630060724322	33.413173885182	27.6395930109948	27.3156500454986	40.7629190572252	31.0810414095155	25.7674915019618	27.5825477247299	57.2326861186682	23.7208304231946	24.2571649817083	39.8649874320851	31.9548226370463	29.9494546873932	27.5192817838447	32.9795446988282	24.0036777204576	31.4951598292898	37.361936576996	73.0358232211304	23.5370788520549	28.8993599564044	31.5127507816076	30.5717086768089	28.6706848188766	21.8878422177019	27.7910777206071	37.1991979399495	25.6456184846953	22.3144562476677	52.9181636467651	594.20605678904	821.467881999941	21.2585691890192	33.2526086538332	24.8087049716324	52.3414060865258	28.8337195539172	33.5719940011431	25.3089232122874	22.7603636461775	32.1291654095785	18.3750011455448	0	25.5694289211737	28.0692084903082	20.6155746674758	22.743692759671	26.9095952278236	29.4396043358168	25.1186100099944	21.6523409542706	20.2019099489171	716.54916552765	21.418343857668	18.3201294895011	30.7160510071211	20.8717824939901	31.5803650499987	40.087515813024	29.527327648968	18.3519076962378	21.2588384245634	32.5621271272399	30.0376425861781	28.2808675350958	22.9063070691335	67.409633175635	25.4456574535143	96.555779600148	27.8344930234749	76.7624748171934	32.3478445915807	18.9638523013605	33.3637000478933	17.4123734589939	32.7010222525915	21.645794454909	47.1755655249662	30.4472267079456	39.038466905993	36.5399140347573	27.1003543647231	21.3022748845425	23.3564048883533	37.4536791075985	26.2829730121322	66.6328510427651	36.5253698605942	123.095276114911	17.9052407955676	34.8660951741818	29.198475851479
"CD6610_2_2"	41.2828934158058	55.9670194925537	43.8797861776627	40.9432006077357	504.456028621695	40.3615724982056	40.5337264425972	42.5193902852677	52.0045587483359	43.3930541336265	43.2873024921319	40.4578729813774	39.5128557680336	49.8891955881185	41.9137078014687	39.1298826603924	40.4531326142109	63.7449588199348	37.3954652098865	37.3436432339507	50.1863976412876	41.8997614474302	41.3828922799477	39.8018044987929	43.567816336593	37.4586790596831	42.4927894209656	46.0760353230921	78.6207228441353	37.6370506663813	40.744980117857	42.0633909224485	42.6512235294914	40.0521977933478	37.3399176114551	39.6643387213945	46.2730701252739	38.9794819049449	36.839669741706	59.1466592581065	593.556931847604	820.710942152886	37.4784262484786	41.6941860744704	38.3053388970066	57.8218461471305	21.3675733476715	43.3196525334662	34.7761240386271	29.161897930852	39.4055614441718	34.8938826934576	25.5694289211737	0	32.8916598393438	28.970607675013	25.8625235868277	32.0325644596001	34.963311466717	38.9873039387673	28.3697508437762	36.0733377732326	715.713549460316	29.8024191447859	34.8616598971405	41.833810751642	28.9110819479743	30.2788652111914	49.1000591966662	41.6528266829528	30.6957542739873	28.7005598180197	37.7774727086219	40.382784796132	28.0989744321061	36.9752842671848	72.5759241853824	37.457989457398	101.19888503848	40.8298749436328	78.1658668296639	38.6368731194088	33.4055987245749	30.952839738652	28.3409017317735	40.420075712008	36.2936071581314	53.1012060014642	35.462928601946	46.9188388988184	46.6183745593012	29.3135096792391	33.8645473287542	38.6958298288661	45.0503749783781	38.208488851095	66.9556120308569	36.3998396306771	120.329632655723	33.186692338158	43.8732862783316	31.2058351034352
"CD6620_1_1"	41.0681721117818	57.3138543838601	43.882469006648	40.5102647738635	505.692166827425	41.2422979354657	40.1159950386075	42.2905879358093	50.9614587610021	43.3031845306141	43.6009169109373	39.2579071883993	39.407538382381	49.5769875523701	42.7688393323852	38.8945378164794	39.4847744025691	64.0952591783518	37.2091099826598	38.1961017030438	50.3037788438642	42.2319118596604	40.9136340119801	38.6408042693922	43.7273687863184	38.1352398085582	42.7000112974203	44.7751124943464	78.7946102257938	37.8609191845228	40.0677286096645	43.3754779404145	41.3018950320121	39.6657040298053	36.2283919774975	40.1954808719657	47.4927831742324	39.5333803566162	36.122823553846	60.6955084074189	594.92840708601	821.984030970011	36.0408279882233	42.9019622907928	38.5782217766847	55.0980750577786	36.8773958162153	41.515634538586	31.1369208481893	28.9003168160823	30.6120353185079	33.4152638876248	28.0692084903082	32.8916598393438	0	30.196820511327	28.7848397244413	29.9473722987342	35.6185711937255	37.1964507323362	25.6917743660326	34.6130830401228	716.642740967015	26.8826719117332	34.5596112807164	40.1484368490874	25.5428314670781	39.1056134470143	47.782531946937	40.7380234511026	28.7808043200921	34.6416700260936	34.6383177578765	38.6841376448864	34.010599053313	36.734611742602	72.8596397180225	36.9057345514006	100.499383648348	37.6309871980551	75.1182710701216	38.2063131374547	31.6536446399586	36.0365255113465	27.639122174549	43.5964450588853	32.9325658481776	51.8297169955221	35.7842860903611	47.7227615644012	46.2005137828137	27.6071837788663	32.4706082875245	37.1196880350955	44.0469512826835	37.1336377164806	69.5643846907847	38.3197869549149	120.95640531782	30.1712310048751	39.9630167089597	28.4921550216601
"CD6636_1_1"	33.3393008933814	52.0670484244335	35.9864573116832	33.3969673959278	505.072462712916	32.6366051856072	31.8164330495599	34.5069522194399	44.5167265139473	34.9788182284852	36.4630610050659	30.7388675012391	31.4516661365539	42.1826571472803	34.774919469756	29.4108809454067	30.2773225001015	56.8849170349069	27.9121335043106	29.2523077682655	42.2590941404907	33.8012017252608	33.37237623433	30.4863344680195	36.2998522085748	28.4095801407358	34.6103842680179	39.7561756768449	74.2344832589979	28.0277787055917	32.5573186261781	35.0273064324355	33.8269251708547	32.5365059948265	27.1001680612373	30.8490890741671	38.6785967886622	31.2944204234889	27.7416227679145	52.779539620624	594.383115693714	821.586943344813	27.417340075174	39.2042718831074	27.7613276943014	53.2609903230953	33.4683869948032	40.2278673875794	27.2940379032787	27.4019864204213	37.8713822449431	25.1565980862716	20.6155746674758	28.970607675013	30.196820511327	0	30.4860691276678	29.9334114661439	30.6158835463985	30.5583657261512	15.4128910526463	26.6637187157668	716.736553640385	27.9588514013919	25.598503844779	36.1432720431568	27.077219217732	34.1607862624422	44.1235912654062	32.1835931083458	23.4002780374525	30.3152214500077	35.9595319549519	34.5187741479239	30.2842201216405	27.681508787544	70.2436996798972	30.574475848306	98.0586082321109	32.5592764295113	74.007045834234	32.1599258719116	26.0883525811824	29.9437973586838	23.1701559301104	38.1744937734203	27.6506015009607	50.3849312245626	26.7563928796322	41.1446386313904	40.3024263916931	28.790133448597	26.1540618558263	28.7004374506238	36.501567409725	32.4519916286076	68.1963261423923	38.8973327436154	119.826351521463	25.1081012535079	35.4261495991986	32.0158044038714
"CD6643_1_1"	36.782077264768	54.04367158147	40.8128695317838	35.7442811576994	505.342983684556	37.1854026809535	33.5166748025993	37.5795151790582	47.5525385682747	38.6690485591719	39.6962469132333	34.3721945415079	33.8162429100887	45.5533977650286	36.9156985956896	31.9987372265882	34.338550526382	59.9522158068795	31.0253004330977	32.209530225993	45.6125487416422	38.1433822573328	36.9101449333231	35.2359498559808	38.6073906938079	32.624252693247	38.2079398396415	42.2040649836774	76.4189522264229	33.2237341507723	34.9293877552979	38.1067734962816	37.6302602583121	35.7563381969457	30.4951721744966	35.8153391319786	41.2299066195388	34.0559866203148	31.8322703775998	57.1000407941208	594.559308534921	821.752478641145	29.5902136404237	40.807759285188	32.6495791372428	54.4522068594556	30.3181456785719	37.4328012122422	28.8080737959682	26.1519629517778	27.0422747090973	29.586456014488	22.743692759671	25.8625235868277	28.7848397244413	30.4860691276678	0	29.7054516606873	32.0612556722177	33.0159024044727	27.0279496411329	29.2208717994864	717.003562853643	16.7233430999561	27.8055868212624	35.2131249894487	19.0181795866013	39.2148943661752	43.7105082515658	35.0598381484639	27.7553229273485	31.2293527696573	38.0569270624064	35.2897195363007	34.7819281596532	30.711581301208	69.849194417201	33.2888902275382	98.9157244982701	36.164404759399	78.6617081847799	38.7695328034447	28.4948015849355	38.5498201595397	20.1612847136406	37.9348655455672	30.6014854516331	52.1483825016396	35.547895675714	44.3743842436723	42.181728139172	22.4626349725704	27.8488399304733	31.9810015278675	42.4330010047782	32.9092296992367	67.9469253239312	40.181986795909	123.223071855397	25.0897773622187	39.5506956013582	28.4860051901525
"CD6644_1_1"	41.9121102488244	57.1028183112891	44.8367663785087	42.121944190293	505.747910192929	41.9869436019357	41.3487095203426	42.9932413273888	51.8168415283057	43.9539212813245	43.9461600890508	40.033255733204	40.1139410045687	50.017013393035	43.2321762128292	39.2228732465982	40.1625560388095	64.8186563938134	37.9482003295099	38.5518274717488	50.5117314729225	42.9865122419567	42.1837180523664	40.1464960493238	43.3905428017229	38.1281523471508	43.6565837183638	46.8213581617967	79.2549957523091	38.0384613008677	41.3471667033019	43.3305273902158	41.8056234778571	41.1080730950032	36.9539961914645	40.7863590046313	47.1639537880865	39.6856612912174	37.1724550567304	60.2708110167133	594.991016564141	822.005179608569	37.0153689438764	36.5570740117779	38.5819645611785	54.3781909669661	33.6452952550521	44.7922988674781	33.265150369115	26.4638218629335	34.7733051982858	34.4778308178259	26.9095952278236	32.0325644596001	29.9473722987342	29.9334114661439	29.7054516606873	0	37.3318972054119	38.8898059086009	28.0573136598956	36.0312829982361	716.848328949587	29.3315155759833	35.421025818402	40.4492926256797	24.877539658422	31.6952398662893	54.4716802624101	39.8944758549935	27.4621002923256	31.2896873549668	34.3897915773763	41.3557068884536	27.4354597386253	37.5711213482941	73.7007364489209	38.4308819212748	100.510260796318	39.0247889863544	71.9608741624628	35.5822002700631	31.1741169134738	32.7512628138606	29.1399469142904	44.3487499333531	37.3312726827625	55.0889224507827	36.2765238043294	49.0275804075301	47.1847947756912	26.24567648633	34.3799914403633	37.4663304520844	42.200472843382	39.9673360449168	71.4589892453852	36.6049484170715	123.002464317962	32.9935256590584	34.7744160059097	28.7022538239443
